ID externe,ID,Référence interne,Nom,Quantité en stock,Catégorie de produits/Nom,Fournisseurs,Prix d'achat,Prix de vente
__export__.product_template_23363_30cb931c,23363,JUS0046,TROPICANA ORANGE JUICE PULPE TROPICANA JUS ORANGE S/PULPE,0.00,Drinks,CARREFOUR,2.50,4.27
__export__.product_template_23445_10b0d0da,23445,JUS0011,TROPICANA ORANGE TROPICAL JUICE-1L TROPICANA ORANGE TROPICAL JUS-1L,0.00,Drinks,CARREFOUR,5.41,5.68
__export__.product_template_23450_82768600,23450,JUS0016,TROPICANA RED FRUIT 1L TROPICANA ROUGE DELICE 1L,0.00,Drinks,METRO,1.94,3.32
__export__.product_template_26233_01ebcaa6,26233,,TROUT FILLET WILD CAUGHT - FILLET TRUITE SAUVAGE - KG,0.00,All,,0.00,89.00
__export__.product_template_20244_42946b69,20244,KAVIARI38,TROUT ROE - 100GR OEUFS DE TRUITE - 100GR,7.00,Fish & Seafood,KAVIARI,8.32,19.00
__export__.product_template_21212_aaf9f008,21212,TRF015,TRUFFE AUTOMNE TUBER UNCINATUM -KG TRUFFE AUTOMNE TUBER UNCINATUM - KG,0.00,All,TARTUFLANGHE,330.00,533.65
__export__.product_template_24011_2343c191,24011,FRM0057,TRUFFLE BUTTER - PC BEURRE AUX TRUFFES - PC,0.00,Eggs & Dairy,LA GRANDE CREMERIE,1.49,18.16
__export__.product_template_25683_e1b98f6b,25683,KOSHER128,TRUFFLE OIL 250ML / HUILE DE TRUFFE 250ML,0.00,Special Diet,BON GOUT,19.99,17.58
__export__.product_template_20424_8f55303f,20424,ALG004,TRUFFLE PEARLS CHRISTINE LETENNIER PERLES TRUFFE CHRISTINE LETENNIER,24.00,Dry Goods,GLOBEXPLORE,2.95,6.92
__export__.product_template_19600_7129d8db,19600,TRF060,"TRUFFLE SALT ""ORO DI LANGA"" - 75GR SEL A LA TRUFFE D'ETE ""ORO DI LANGA",6.00,All,TARTUFLANGHE,12.00,22.75
__export__.product_template_25684_7448c2c9,25684,KOSHER129,TRUFFLE SAUCE 500G / SAUCE TRUFFE 500G,0.00,Special Diet,BON GOUT,20.99,52.50
__export__.product_template_25554_369334b7,25554,,TRUFFLES CAMPRINI 200GR,0.00,All,,0.00,35.90
__export__.product_template_22063_94a49c16,22063,SNK053,TUC CRACKERS TRIOPAC - 300GR TUC CRACKERS TRIOPAC - 300GR,0.00,Dry Goods,MONOPRIX,2.09,3.98
__export__.product_template_22079_94292a8f,22079,TEX0126,TUC PLAIN 100GR X 6 TUC NATURE 100GR X 6,0.00,Dry Goods,CARREFOUR,0.57,1.09
__export__.product_template_21304_877bfb0d,21304,CHCLT016,TULAKALUM CHOCOLATE - 3KG TULAKALUM CHOCOLATE - 3KG,0.00,Dry Goods,VALRHONA,43.98,70.95
__export__.product_template_19403_066a006f,19403,SWT0036,TULIPE PASTEL X 38PC TULIPE PASTEL X 38PC,0.00,Dry Goods,METRO,15.98,27.39
__export__.product_template_19381_f5c9e68c,19381,PLANTATION17,TUMERIC FLOWER POWDER - 50GR FLEUR DE CURCUMA POUDRE - 50GR,0.00,Dry Goods,LA PLANTATION,3.50,4.36
__export__.product_template_20373_182991fe,20373,EPI0076,TUMERIC GROUND  100ML CURCUMA MOULU 100ML,1.00,Dry Goods,SORIPA GASTRONOMIE,4.94,4.50
__export__.product_template_19326_bea51f5a,19326,EPI0178,TUMERIC GROUND - 1L TUMERIC GROUND - 1L,0.00,Dry Goods,SORIPA GASTRONOMIE,10.06,20.12
__export__.product_template_22186_9c1a2d53,22186,VEG080,TUMERIC ROOT - KG CURCUMA RACINE - KG,0.00,Vegetables,LES HALLES TROTTEMANT,8.34,28.50
__export__.product_template_26442_10df9f09,26442,TEA009,TUMERIC TEA / CURCUMA,0.00,Dry Goods,,0.00,19.00
__export__.product_template_19530_3b2b4b87,19530,SPAIN30,TUNA (GERMON) EXTRA VIRGIN OIL 150G THON (GERMON) A HUILE OLIVE - 150GR,38.00,Fish & Seafood,GPW,7.65,15.30
__export__.product_template_19531_15d4b241,19531,SPAIN13,TUNA (GERMON) OLIVE OIL ORTIZ 270GR THON GERMON HUILE D'OLIVE ORTIZ 270,34.00,Fish & Seafood,GPW,8.85,17.90
__export__.product_template_22458_0428b7ae,22458,FISH0054,"TUNA BELLY ""CHU-TORO"" – VENTRÈCHE DE THON ""CHU-TORO""",0.00,Fish & Seafood,DELOYE MARREE,53.80,0.00
__export__.product_template_22589_a85eaaa3,22589,FISH0251,TUNA BELLY – VENTRÈCHE DE THON,0.00,Fish & Seafood,DELOYE MARREE,44.80,0.00
__export__.product_template_19532_1289644d,19532,SPAIN52,TUNA GERMON ORTIZ 1.600KG THON GERMON ORTIZ 1.600KG,0.00,Fish & Seafood,GPW,45.70,0.00
__export__.product_template_19632_9f694f50,19632,ITALIA012,TUNA IN EXTRA VIRGIN OIL - 305GR THON HUILE EXTRA VIERGE - 305GR,55.00,Dry Goods,PIETRO ISNARDI,8.79,17.54
__export__.product_template_22700_1a6d10fc,22700,SC17,TUNA IN OIL 160GR PTT NAVIRE THON A L'HUILE 160GR PTT NAVIRE,0.00,Dry Goods,METRO,2.75,5.98
__export__.product_template_19529_274cadfa,19529,SPAIN35,TUNA IN WATER WHITE MEAT 150GR THON IN WATER WHITE MEAT 150GR,0.00,Fish & Seafood,GPW,7.30,0.00
__export__.product_template_21216_6a40f730,21216,,TUNA LOIN FROZEN – LONGE DE THON CONGELÉE,0.00,Fish & Seafood,DELOYE MARREE,15.99,0.00
__export__.product_template_22684_fcd4c85b,22684,SC0083,TUNA NATURAL 1/4 PETIT NAVIRE 4PC KERADEN THON NATURE 3/1,0.00,Dry Goods,METRO,10.12,4.58
__export__.product_template_28445_302de15e,28445,,TUNA OTORO BELLY– THON OTORO VENTRECHE,0.00,Fish & Seafood,,0.00,1.00
__export__.product_template_22594_c423a98c,22594,,TUNA SAKU FROZEN – THON SAKU SURGELÉ,0.00,Fish & Seafood,DELOYE MARREE,46.50,98.00
__export__.product_template_20793_7722d90f,20793,ASI0018,TUNG CHUN BLACK RICE VINEGAR - 500ML VINAIGRE DE RIZ NOIR TUNG CHUN - 500ML,0.00,Asian Products,ASIA FRERES,2.35,4.46
__export__.product_template_22511_d5b1de32,22511,,TURBOT 1.5/2KG FARM ATLANTIC N/EST – TURBOT 1/1.5KG ÉLEVAGE ATLANTIQUE N/EST,0.00,Fish & Seafood,DELOYE MARREE,19.80,0.00
__export__.product_template_22582_7680997a,22582,,TURBOT 2.5/3KG FARM SPAIN – TURBOT 2.5/3KG ÉLEVAGE ESPAGNE,0.00,Fish & Seafood,DELOYE MARREE,31.50,55.80
__export__.product_template_22462_a3d193dd,22462,,TURBOT 3/4KG FARM SPAIN – TURBOT 3/4KG ÉLEVAGE ESPAGNE,0.00,Fish & Seafood,DELOYE MARREE,35.10,0.00
__export__.product_template_23917_75a93b8b,23917,BATRK014,TURKEY BACON -BACON DE DINDE,0.00,Poultry,BOUCHERIE AGRICOLE,17.80,33.90
__export__.product_template_23659_fc0b5f86,23659,KOSHER08,TURKEY BACON KOSHER - KG BACON DE DINDE KOSHER - KG,0.00,Special Diet,LILI KASH,10.90,43.78
__export__.product_template_23908_63c8451b,23908,BATRK003,TURKEY BREAST -FILET DE DINDE,0.00,Poultry,BOUCHERIE AGRICOLE,13.60,24.48
__export__.product_template_23617_cb774969,23617,,TURKEY COOKED SUPERIOR -JAMBON DE DINDE SUPÉRIEUR,0.00,Meat,BOUCHERIE AGRICOLE,6.92,0.00
__export__.product_template_23916_675623ef,23916,BATRK013,TURKEY HAM -JAMBON DE DINDE HALAL,0.00,Poultry,METRO,2.04,3.84
__export__.product_template_23773_87fcdd08,23773,BIO0135,TURKEY HAM ORGANIC JAMBON DE DINDE BIO,0.00,Special Diet,METRO,3.52,60.69
__export__.product_template_23906_379e96e5,23906,BATRK001,TURKEY LEGS -CUISSES DE DINDE,0.00,Poultry,BOUCHERIE AGRICOLE,13.30,21.74
__export__.product_template_23912_c46f3042,23912,BATRK009,TURKEY ROAST -RÔTI DE DINDE,0.00,Poultry,BOUCHERIE AGRICOLE,12.30,22.70
__export__.product_template_23660_a7450abe,23660,KOSHER09,TURKEY SAUSAGE KOSHER - KG SAUCISSE DE DINDE KOSHER - KG,0.00,Special Diet,LILI KASH,14.00,26.36
__export__.product_template_23910_e178981b,23910,BATRK005,TURKEY SAUSAGES -SAUCISSES DE DINDE,0.00,Poultry,BOUCHERIE AGRICOLE,11.50,36.00
__export__.product_template_23911_68b5e234,23911,BATRK008,TURKEY SCALLOPINE -ESCALOPE DE DINDE,0.00,Poultry,BOUCHERIE AGRICOLE,13.60,25.84
__export__.product_template_23771_14d8d77b,23771,BATRK007,TURKEY SLICED - BLANC DE DINDE TRANCHÉ - KG,0.00,Poultry,BOUCHERIE AGRICOLE,19.90,28.90
__export__.product_template_23922_bf05cdaf,23922,BATRK019,TURKEY TENDERLOIN 'AIGUILLETTE' - BLANC DE DINDE 'AIGUILLETTE',0.00,Poultry,BOUCHERIE AGRICOLE,13.60,28.28
__export__.product_template_27161_abb6c839,27161,EPI0183,TURMERIC POWDER - 60GR CURCUMA EN POUDRE - 60GR,3.00,Dry Goods,KEREX (TERRE EXOTIQUE),0.00,7.90
__export__.product_template_22229_fa95d26a,22229,VEG124,TURNIP - KG NAVET - KG,0.00,Vegetables,LES HALLES TROTTEMANT,2.35,4.47
__export__.product_template_22230_777e97b7,22230,VEG125,TURNIP FANE - BUNCH TURNIP FANE - BOTTE,0.00,Vegetables,LES HALLES TROTTEMANT,0.00,0.00
__export__.product_template_23042_b486b20e,23042,RUSSIAN15,TVOROG 0% - 275GR TVOROG 0% - 275GR,0.00,Eggs & Dairy,MOSCOW MARKET,0.00,0.00
__export__.product_template_23040_cba70edb,23040,RUSSIAN11,TVOROG 15% - 350GR TVOROG 15% - 350GR,0.00,Eggs & Dairy,MOSCOW MARKET,0.00,0.00
__export__.product_template_23041_2146febf,23041,RUSSIAN14,TVOROG 30% - 275GR TVOROG 30% - 275GR,0.00,Eggs & Dairy,MOSCOW MARKET,0.00,0.00
__export__.product_template_23037_1c365b7a,23037,RUSSIAN01,TVOROG 30% - RUSSIAN COTTAGE CHEESE TVOROG 30% - RUSSIAN COTTAGE CHEESE,0.00,Eggs & Dairy,MOSCOW MARKET,0.00,0.00
__export__.product_template_21642_fcfbc864,21642,SC0014,TWINING ENGLISH BREAKFAST 25PC TWINING ENGLISH BREAKFAST 25PC,0.00,Dry Goods,BRITSH  SMITHS,2.47,4.70
__export__.product_template_22091_f85bcf7d,22091,TEX0090,TWINING PEPPER MINT 20PIECES TWINING MENTHE POIVREE 20SACHETS,0.00,Dry Goods,METRO,4.15,12.20
__export__.product_template_26110_b2151d5e,26110,TEX0206,TWININGS LEMON & GINGER,0.00,Dry Goods,,0.00,12.20
__export__.product_template_22087_9acb4bb0,22087,TEX0088,TWININGS PEACH/MANGO - 32GR TWININGS PECHE/MANGUE - 32GR,0.00,Dry Goods,CARREFOUR,3.39,6.45
__export__.product_template_22094_03aeee95,22094,TEX0169,"TWININGS ROOIBOS X 20 INF
TWININGS ROOIBOS X 20 INF",0.00,Dry Goods,CARREFOUR,12.98,12.20
__export__.product_template_28348_e396746c,28348,,TWINNINGS THE  VERT MENTHE A LA MAROCAINE - 20 - TWINNINGS MOROCCAN TEA - 20 TEA BAGS,0.00,All,CARREFOUR,2.95,5.60
__export__.product_template_24452_4049973c,24452,SWT0122,TWIRL 4BAG TWIRL 4PKT,0.00,Dry Goods,METRO,2.59,4.41
__export__.product_template_28315_6c033b43,28315,,TWIX - 50 G - BARRES CHOCOLATEES TWIX - 50 G,0.00,All,CARREFOUR,4.22,2.07
__export__.product_template_23263_847b6b6f,23263,SWT0116,TWIX - 75GR X 30PC TWIX 75GR X 30PC,0.00,Dry Goods,METRO,19.08,32.65
__export__.product_template_25716_a4cdb94a,25716,,TWIX 500G 10PC,0.00,All,,0.00,9.50
__export__.product_template_21125_f0839ea4,21125,ICE0054,TWIX ICE CREAM X BAG TWIX GLACEX PKT,0.00,Frozen,METRO,2.99,5.69
__export__.product_template_28012_c4c6c9e4,28012,,TWIX MINIS 330G,0.00,All,,0.00,7.39
__export__.product_template_26071_3faf0541,26071,SWT0150,TWIZZLERS TWISTS STRAWBERRY,0.00,Dry Goods,,0.00,11.65
__export__.product_template_21903_543c1e63,21903,SNK011,TYRELLS CHIPS SMOKY BBQ- 150GR TYRELLS CHIPS SMOKY BBQ - 150GR,0.00,Dry Goods,CARREFOUR,2.43,5.45
__export__.product_template_28392_6fb73f7b,28392,SNK100,TYRELLS CRISPS MIX FLAVOUR ,0.00,All,,0.00,5.35
__export__.product_template_22047_53a124a8,22047,SNK017,TYRELLS VEGETABLES - 150GR TYRELLS CHIPS LEGUMES - 150GR,0.00,Dry Goods,METRO,3.99,6.40
__export__.product_template_28059_5a4bafce,28059,SNK080,TYRRELLS CHIPS AU SEL DE MER ET VINAIGRE DE CIDRE 40 G - TYRRELLS SEA SALT & CIDER VINEGAR CHIPS 40 G,0.00,Dry Goods,METRO,0.87,2.50
__export__.product_template_28060_65f51715,28060,SNK082,TYRRELLS MATURE CHEDDAR & CHIVE CRISPS 40GX18 -TYRRELLS CHIPS CHEDDAR ET CIBOULETTE 40GX18,0.00,Dry Goods,METRO,15.64,42.90
__export__.product_template_28061_c6ad243d,28061,SNK084,TYRRELLS SEA SALT & BLACK PEPPER CRISPS 40GX18 - TYRRELLS CHIPS AU SEL DE MER ET POIVRE NOIR 40GX18,0.00,Dry Goods,METRO,15.64,42.90
__export__.product_template_23035_b83d81d8,23035,ORIENT28,TZATZIKI PLAIN - 500GR TZATZIKI NATURE  - 500GR,0.00,Dry Goods,KALIOS,4.19,6.98
__export__.product_template_26932_6936175a,26932,,Talpa shoots Kopper cress - PUNNET,0.00,All,,0.00,0.00
__export__.product_template_27343_97501764,27343,Rappp,Test Rapide,0.00,All,,0.00,1.00
__export__.product_template_20813_9488ad33,20813,JAPAN039,UDON GOTO TENOBE - 300G UDON GOTO TENOBE - 300G,20.00,Asian Products,UMAMI,4.91,8.44
__export__.product_template_19490_ed3790be,19490,SOSA21069098,ULTRATEX 3 SOSA - 400GR ULTRATEX 3 SOSA - 400GR,3.00,Sosa,SOSA,26.50,53.00
__export__.product_template_19912_5dccf118,19912,SAKE007,UMESHU HAKUKO TSUYADA BLACK LABEL UMESHU HAKUKO TSUYADA LABEL NOIR,3.00,Alcohol & Spirits,UMAMI,23.51,47.02
__export__.product_template_20953_42804592,20953,SAKE004,"UMESHU PLUM SAKE, 500ML UMESHU PRUNE SAKE, 500ML",0.00,Alcohol & Spirits,WORKSHOP,22.83,36.29
__export__.product_template_19769_876bb4d6,19769,FZSEAFOOD-38,UNAGI EEL - +/- 250GR UNAGI EEL - +/- 250GR,0.00,Frozen,ASIA FRERES,16.00,32.82
__export__.product_template_19905_d77d7e74,19905,JAPAN050,UNPASTEURIZED SOY SAUCE SHIHO SAUCE SOJA NON PASTEURISEE SHIHO,25.00,Asian Products,UMAMI,6.36,12.72
__export__.product_template_27159_cf9966ed,27159,DRYFRT120,UNSALTED ALMONDS NAJA - 160G AMANDES NATURE NAJA - 160G ,0.00,Dry Goods,ESPRIT GOURMAND,3.78,6.59
__export__.product_template_20128_780de2d8,20128,KEREX034,URFA CHILLI PEPPER - 55GR PIMENT D'URFA FLOCONS - 55GR,12.00,Dry Goods,KEREX (TERRE EXOTIQUE),3.40,6.60
__export__.product_template_26777_eb09856d,26777,SC405,"URFA CHILLI PEPPER, 250G - PIMENT D'URFA 250G",3.00,Dry Goods,,0.00,13.18
__export__.product_template_21578_93aacecc,21578,ENT0199,VAC PACK BAGS COOKING AND STORAGE - 15CM X 20CM X 100 SACS SOUS VIDE CUISSON ET CONSERVATION - 15CM X 20CM X 100,0.00,Non Food / Hygiene,METRO,8.50,15.63
__export__.product_template_26807_eca3a47c,26807,ENT0191,VAC PACK BAGS COOKING AND STORAGE - 15CM X 30CM X 100 SACS SOUS VIDE CUISSON ET CONSERVATION - 15CM X 30CM X 100,0.00,Non Food / Hygiene,METRO,0.00,29.22
__export__.product_template_26806_2de463c0,26806,ENT0186,VAC PACK BAGS COOKING AND STORAGE - 25CM X 40CM X 100 SACS SOUS VIDE CUISSON ET CONSERVATION - 25CM X 40CM X 100,0.00,Non Food / Hygiene,METRO,38.30,65.11
__export__.product_template_21562_7be3cd2f,21562,ENT0168,VAC PACK BAGS COOKING AND STORAGE - 25CM X 40CM X 100 SACS SOUS VIDE CUISSON ET CONSERVATION - 25CM X 40CM X 100,0.00,Non Food / Hygiene,METRO,32.55,49.79
__export__.product_template_26805_b78fa025,26805,ENT0185,VAC PACK BAGS COOKING AND STORAGE - 30CM X 40CM X 100 SACS SOUS VIDE CUISSON ET CONSERVATION - 30CM X 40CM X 100,0.00,Non Food / Hygiene,METRO,45.76,77.79
__export__.product_template_26804_001a3c94,26804,ENT0184,VAC PACK BAGS COOKING AND STORAGE - 30CM X 45CM X 100 SACS SOUS VIDE CUISSON ET CONSERVATION - 30CM X 45CM X 100,0.00,Non Food / Hygiene,METRO,52.90,89.93
__export__.product_template_24086_40b80591,24086,DAI0635,VACHE QUI RIT CHEESE 24 PORTIONS - 384G FROMAGE VACHE QUI RIT 24 PORTIONS - 384G,0.00,Eggs & Dairy,CARREFOUR,3.65,6.94
__export__.product_template_26790_8dd6cd10,26790,ENT200,VACUUM PACK MACHINE MACHINE SOUS VIDE ,0.00,Non Food / Hygiene,METRO,0.00,"2,899.00"
__export__.product_template_22915_eb599b1d,22915,FRM0099,VALENCAY GOAT AOC-220GR - PC PYRAMIDE CHEVRE AOC-220GR - PC,0.00,Eggs & Dairy,METRO,5.03,11.55
__export__.product_template_28474_5b96a296,28474,,VALENTINA RED LABEL,0.00,All,,0.00,17.99
__export__.product_template_20480_e10b5cc6,20480,CHCLT067,VALRHONA ABINAO 85% - 3KG  ABINAO VALRHONA 85% - 3KG,0.00,Dry Goods,VALRHONA,86.49,172.98
__export__.product_template_20464_e8df4ddf,20464,CHCLT098,VALRHONA AZELIA 35% - 250G VALRHONA AZELIA 35% - 250G,0.00,Dry Goods,VALRHONA,4.90,8.34
__export__.product_template_20457_366d0d63,20457,CHCLT002,VALRHONA BLOND CHOCOLATE DULCEY - 1KG VALRHONA CHOCOLAT BLOND DULCEY - 1KG,0.00,Dry Goods,VALRHONA,34.92,69.84
__export__.product_template_20467_34a521f4,20467,CHCLT097,VALRHONA CARAIBE 66% - 250G VALRHONA CARAIBE 66% - 250G,0.00,Dry Goods,VALRHONA,4.13,7.49
__export__.product_template_20476_dcff576c,20476,CHCLT013,VALRHONA CARAIBE DARK 66% - 1KG VALRHONA CARAIBE NOIR 66% - 1KG,56.00,Dry Goods,VALRHONA,24.26,49.32
__export__.product_template_20473_703bca42,20473,CHCLT053,VALRHONA CARAMELIA 36%  - 1KG VALRHONA CARAMELIA 36%  - 1KG,0.00,Dry Goods,VALRHONA,7.99,66.21
__export__.product_template_20463_dbf1d049,20463,CHCLT061,VALRHONA CARAMELIA 36% - 250G VALRHONA CARAMELIA 36% - 250G,19.00,Dry Goods,VALRHONA,7.99,15.98
__export__.product_template_20472_c383edce,20472,CHCLT021,VALRHONA CARANOA 55% - 3KG VALRHONA CARANOA 55% - 3KG,0.00,Dry Goods,VALRHONA,41.91,67.58
__export__.product_template_20455_68efee73,20455,CHCLT019,VALRHONA CHOCOLATE CHIPS DARK - 250G VALRHONA CHOCOLAT PEPITE NOIR - 250G,10.00,Dry Goods,VALRHONA,7.55,15.10
__export__.product_template_20454_e297180f,20454,CHCLT087,VALRHONA CHOCOLATE CHIPS MILK - 250G VALRHONA CHOCOLAT PEPITE LAIT - 250G,11.00,Dry Goods,VALRHONA,7.55,15.10
__export__.product_template_20482_3715911c,20482,CHCLT945,VALRHONA CHOCOLATE IVOIRE - 3KG VALRHONA CHOCOLAT IVOIRE - 3KG,10.00,Dry Goods,VALRHONA,53.16,94.69
__export__.product_template_20451_2e4098ac,20451,CHCLT017,VALRHONA COCOA POWDER - 250G VALRHONA CACAO EN POUDRE - 250G,35.00,Dry Goods,VALRHONA,6.04,11.28
__export__.product_template_20481_a149704f,20481,CHCLT004,VALRHONA EQUATORIAL MILK 35% - 3KG VALRHONA EQUATORIAL LAIT 35% - 3KG,0.00,Dry Goods,VALRHONA,12.06,56.92
__export__.product_template_20470_8f65e658,20470,CHCLT068,VALRHONA EQUATORIALE DARK CHOCOLATE - 1KG VALRHONA EQUATORIALE CHOCOLAT NOIR - 1KG,0.00,Dry Goods,VALRHONA,14.15,73.60
__export__.product_template_20469_383fd7cc,20469,CHCLT071,VALRHONA EQUATORIALE MILK CHOCOLATE - 1KG VALRHONA EQUATORIALE CHOCOLAT LAIT - 1KG,0.00,Dry Goods,VALRHONA,14.15,22.84
__export__.product_template_20484_51028695,20484,CHCLT001,VALRHONA EXTRA BITTER 61% - 3KG VALRHONA EXTRA BITTER 61% - 3KG,0.00,Dry Goods,VALRHONA,73.29,146.68
__export__.product_template_20478_f8f46e86,20478,CHCLT057,VALRHONA GIANDUJA HAZELNUT MILK - 1KG VALRHONA GIANDUJA NOISETTE LAIT - 1KG,0.00,Dry Goods,VALRHONA,32.43,64.86
__export__.product_template_20474_6d342867,20474,CHCLT007,VALRHONA GUANAJA 70% - 1KG VALRHONA GUANAJA 70% - 1KG,24.00,Dry Goods,VALRHONA,24.78,49.56
__export__.product_template_20462_7c91e622,20462,CHCLT003,VALRHONA GUANAJA 70% - 250G VALRHONA GUANAJA 70% - 250G,17.00,Dry Goods,VALRHONA,9.32,18.64
__export__.product_template_27157_1df28068,27157,CHCLT101,VALRHONA GUANAJA 70% - 3KG VALRHONA GUANAJA 70% - 3KG ,3.00,Dry Goods,VALRHONA,74.01,77.90
__export__.product_template_20459_4a7abcce,20459,CHCLT099,VALRHONA INSPIRATION FRAISE - 250G VALRHONA INSPIRATION FRAISE - 250G,0.00,Dry Goods,VALRHONA,12.82,25.64
__export__.product_template_20458_49147a37,20458,CHCLT946,VALRHONA INSPIRATION PASSION - 250G VALRHONA INSPIRATION PASSION - 250G,10.00,Dry Goods,VALRHONA,10.47,20.94
__export__.product_template_20452_39d46d74,20452,CHCLT056,VALRHONA INSPIRATION RASPBERRY 250G VALRHONA INSPIRATION FRAMBOISE 250G,9.00,Dry Goods,VALRHONA,11.62,12.13
__export__.product_template_20453_43d62bfb,20453,CHCLT047,VALRHONA INSPIRATION YUZU - 250G VALRHONA INSPIRATION YUZU - 250G,9.00,Dry Goods,VALRHONA,11.60,23.20
__export__.product_template_20466_a0ba6ab4,20466,CHCLT069,VALRHONA JIVARA 40% - 250G VALRHONA JIVARA 40% - 250G,0.00,Dry Goods,VALRHONA,4.13,7.49
__export__.product_template_27156_df5f9b45,27156,CHCLT100,VALRHONA JIVARA 40% - 3KG VALRHONA JIVARA 40% - 3KG ,3.00,Dry Goods,VALRHONA,91.47,159.00
__export__.product_template_20477_4b49f17b,20477,CHCLT012,VALRHONA JIVARA MILK 40% - 1KG VALRHONA JIVARA LACTEE 40% - 1KG,17.00,Dry Goods,VALRHONA,30.54,61.08
__export__.product_template_20450_a57a0c74,20450,CHCLT022,VALRHONA KOMUNTU 80% - 250G VALRHONA KOMUNTU 80% - 250G,4.00,Dry Goods,VALRHONA,7.62,15.24
__export__.product_template_20461_5bb98eaa,20461,CHCLT023,VALRHONA MANJARI 64% - 250G VALRHONA MANJARI 64% - 250G,0.00,Dry Goods,VALRHONA,10.98,21.96
__export__.product_template_20485_67bf7d0b,20485,CHCLT054,VALRHONA MANJARI MADAGASCAR 64% - 3KG VALRHONA MANJARI MADAGASCAR 64% - 3KG,0.00,Dry Goods,VALRHONA,94.68,189.36
__export__.product_template_24245_41ac6da4,24245,CHCLT005,VALRHONA OPALYS 33%  - 3KG VALRHONA OPALYS 33% - 3KG,0.00,Dry Goods,VALRHONA,93.30,186.60
__export__.product_template_20468_83637a02,20468,CHCLT066,VALRHONA ORIADO DARK CHOCO 60% - 1KG VALRHONA ORIADO CHOCO NOIR 60% - 1KG,0.00,Dry Goods,VALRHONA,17.36,28.01
__export__.product_template_24251_d478cc44,24251,CHCLT070,VALRHONA PISTACHIO PRALINE 42% VALRHONA PRALINE PISTACHE 42%,0.00,Dry Goods,VALRHONA,29.13,49.95
__export__.product_template_20456_14a0452c,20456,CHCLT015,VALRHONA PRALINE ALMOND HAZELNUT VALRHONA PRALINE AMANDE NOISETTE,14.00,Dry Goods,VALRHONA,77.60,155.20
__export__.product_template_20483_c8041371,20483,CHCLT055,VALRHONA TANARIVA LACTEE 33% - 3KG VALRHONA TANARIVA LACTEE 33% - 3KG,1.00,Dry Goods,VALRHONA,69.60,139.90
__export__.product_template_20465_9684cf2b,20465,CHCLT063,VALRHONA WHITE CHOCOLATE IVOIRE - 250G VALRHONA CHOCOLAT BLANC IVOIRE - 250G,12.00,Dry Goods,VALRHONA,7.99,12.23
__export__.product_template_20475_d194ceb9,20475,CHCLT006,VALRHONA WHITE IVOIRE 35% - 1KG CHOCOLAT IVOIRE BLANC 35% - 1KG,15.00,Dry Goods,VALRHONA,25.37,50.74
__export__.product_template_28017_5d0f53a1,28017,,VANDOUVAN 100GR ,0.00,All,,0.00,29.90
__export__.product_template_21149_e8303746,21149,ICE0056,"VANILLA BOURBON 2.317/05/2024 11:36:47LT ERHARD
VANILLE BOURBON 2.3LT ERHARD",0.00,Frozen,VANILLE LAVANI,13.95,25.17
__export__.product_template_21109_41f3d210,21109,GLU05,VANILLA ICE CREAM GLUTEN FREE GLACE VANILLE SANS GLUTEN,0.00,Special Diet,LA COMPAGNIE DES DESSERTS,6.60,17.90
__export__.product_template_21143_a1d3e684,21143,GLU48,VANILLA INF. ICE CREAM 20X120ML VANILLE INF. CRÃˆME GLACÃ‰E 20X120ML,0.00,Special Diet,LA COMPAGNIE DES DESSERTS,29.28,49.95
__export__.product_template_20593_3fdb9bad,20593,ICE0001,"VANILLA INFUSION ICE CREAM, 750 ML GLACE VANILLE, INFUSION 750ML",46.00,Frozen,LA COMPAGNIE DES DESSERTS,9.25,19.00
__export__.product_template_21158_86fb56e7,21158,ICEORGANIC01,VANILLA ORGANIC ICE CREAM - 2.5LT VANILLE INFUSION BIO GLACE - 2.5LT,0.00,Frozen,LA COMPAGNIE DES DESSERTS,28.18,48.25
__export__.product_template_20031_aded9a71,20031,MADAGASCAR03,VANILLA PASTE MADAGASCAR 125GR PATE DE VANILLE MADAGASCAR - 125GR,13.00,Dry Goods,LAVANY,6.00,12.00
__export__.product_template_20032_43a9727c,20032,MADAGASCAR04,VANILLA POWDER MADAGASCAR - 50GR VANILLE EN POUDRE MADAGASCAR - 50GR,12.00,Dry Goods,VANILLE LAVANI,15.00,25.59
__export__.product_template_25428_1793f41b,25428,,VANILLA SUGAR 4% 1KG - SUCRE VANILLE 4% 1KG,0.00,All,,0.00,29.95
__export__.product_template_23387_f84f251f,23387,DRK022,VANILLA SYRUP MONIN - 70CL SIROP DE VANILLE MONIN - 70CL,0.00,Drinks,METRO,6.36,14.54
__export__.product_template_20071_ec341dd0,20071,TAHITI002,VANILLA TAHITI CRU TAHAA 10PODS GOUSSE VANILLE TAHITI - 10 GOUSSES,36.00,Dry Goods,TAHITI VANILLE,34.20,68.40
__export__.product_template_28135_9dc2887c,28135,,VANILLE,0.00,All,,0.00,1.00
__export__.product_template_21512_690f6256,21512,ENT0558,VANISH OXI ACTION GEL-750ML GEL VANISH OXI ACTION-750ML,0.00,Non Food / Hygiene,METRO,4.29,11.32
__export__.product_template_21488_4f6cbaa0,21488,ENT0243,VANISH OXI ACTION POWDER 470GR POUDRE VANISH OXI ACTION 470GR,0.00,Non Food / Hygiene,CARREFOUR,5.66,11.32
